year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     4, AS     , Alaska Airlines Network                , EWR    , "Newark, NJ: Newark Liberty International"                              ,       289.0,      66.0,      12.01,       3.55,   34.74,        1.0 ,            14.7 ,           0.0,          7.0,    6209.0,        1027.0,         326.0,    3981.0,           24.0,               851.0
2025,     4, AS     , Alaska Airlines Network                , FAI    , "Fairbanks, AK: Fairbanks International"                                ,       218.0,      43.0,      16.28,       0.0 ,   17.1 ,        0.0 ,             9.62,           1.0,          0.0,    2176.0,        1240.0,           0.0,     422.0,            0.0,               514.0
2025,     4, AS     , Alaska Airlines Network                , FAT    , "Fresno, CA: Fresno Yosemite International"                             ,        30.0,       3.0,       1.0 ,       0.0 ,    0.0 ,        0.0 ,             2.0 ,           0.0,          1.0,     133.0,          17.0,           0.0,       0.0,            0.0,               116.0
2025,     4, AS     , Alaska Airlines Network                , FLL    , "Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"          ,        84.0,      15.0,       7.76,       0.0 ,    5.09,        0.0 ,             2.15,           0.0,          0.0,     600.0,         417.0,           0.0,     136.0,            0.0,                47.0
2025,     4, AS     , Alaska Airlines Network                , GEG    , "Spokane, WA: Spokane International"                                    ,       197.0,      47.0,      11.76,       0.0 ,   12.17,        0.0 ,            23.07,           1.0,          0.0,    1657.0,         391.0,           0.0,     282.0,            0.0,               984.0
2025,     4, AS     , Alaska Airlines Network                , HNL    , "Honolulu, HI: Daniel K Inouye International"                           ,       213.0,      43.0,      17.14,       0.0 ,   13.59,        0.0 ,            12.27,           0.0,          0.0,    1990.0,         878.0,           0.0,     486.0,            0.0,               626.0
2025,     4, AS     , Alaska Airlines Network                , IAD    , "Washington, DC: Washington Dulles International"                       ,       186.0,      33.0,      11.49,       1.0 ,   12.33,        0.0 ,             8.19,           0.0,          0.0,    1422.0,         470.0,          31.0,     367.0,            0.0,               554.0
2025,     4, AS     , Alaska Airlines Network                , IAH    , "Houston, TX: George Bush Intercontinental/Houston"                     ,        60.0,      14.0,       4.7 ,       0.0 ,    4.95,        0.0 ,             4.35,           0.0,          1.0,     636.0,         239.0,           0.0,     144.0,            0.0,               253.0
2025,     4, AS     , Alaska Airlines Network                , IND    , "Indianapolis, IN: Indianapolis International"                          ,        39.0,      10.0,       2.92,       0.0 ,    3.01,        0.0 ,             4.07,           0.0,          1.0,     446.0,         197.0,           0.0,      80.0,            0.0,               169.0
2025,     4, AS     , Alaska Airlines Network                , JFK    , "New York, NY: John F. Kennedy International"                           ,       338.0,      70.0,      13.29,       0.55,   44.76,        0.0 ,            11.4 ,           1.0,          1.0,    3047.0,         906.0,          22.0,    1751.0,            0.0,               368.0
2025,     4, AS     , Alaska Airlines Network                , JNU    , "Juneau, AK: Juneau International"                                      ,       330.0,      47.0,      14.45,       0.0 ,   14.76,        0.0 ,            17.79,           0.0,          0.0,    1839.0,         681.0,           0.0,     477.0,            0.0,               681.0
2025,     4, AS     , Alaska Airlines Network                , KOA    , "Kona, HI: Ellison Onizuka Kona International at Keahole"               ,       153.0,      14.0,       9.49,       0.0 ,    2.09,        0.0 ,             2.43,           0.0,          0.0,     578.0,         421.0,           0.0,      70.0,            0.0,                87.0
2025,     4, AS     , Alaska Airlines Network                , KTN    , "Ketchikan, AK: Ketchikan International"                                ,       180.0,      28.0,      11.18,       0.0 ,   10.7 ,        0.0 ,             6.12,           2.0,          0.0,    1047.0,         452.0,           0.0,     350.0,            0.0,               245.0
2025,     4, AS     , Alaska Airlines Network                , LAS    , "Las Vegas, NV: Harry Reid International"                               ,       468.0,      89.0,      15.78,       2.63,   30.45,        1.0 ,            39.14,           1.0,          2.0,    4382.0,        1236.0,         248.0,     945.0,           17.0,              1936.0
2025,     4, AS     , Alaska Airlines Network                , LAX    , "Los Angeles, CA: Los Angeles International"                            ,       624.0,      89.0,      19.82,       0.0 ,   30.77,        0.0 ,            38.41,           1.0,          0.0,    4671.0,        1589.0,           0.0,     851.0,            0.0,              2231.0
2025,     4, AS     , Alaska Airlines Network                , LIH    , "Lihue, HI: Lihue Airport"                                              ,       105.0,      13.0,       3.98,       0.0 ,    3.2 ,        0.0 ,             5.82,           0.0,          0.0,     746.0,         196.0,           0.0,     110.0,            0.0,               440.0
2025,     4, AS     , Alaska Airlines Network                , MCI    , "Kansas City, MO: Kansas City International"                            ,        55.0,       9.0,       4.11,       0.0 ,    4.58,        0.0 ,             0.31,           0.0,          0.0,     435.0,         313.0,           0.0,     117.0,            0.0,                 5.0
2025,     4, AS     , Alaska Airlines Network                , MCO    , "Orlando, FL: Orlando International"                                    ,       250.0,      40.0,       5.6 ,       0.0 ,   29.53,        0.0 ,             4.87,           0.0,          0.0,    1422.0,         229.0,           0.0,    1029.0,            0.0,               164.0
2025,     4, AS     , Alaska Airlines Network                , MIA    , "Miami, FL: Miami International"                                        ,        51.0,       6.0,       2.34,       0.0 ,    3.66,        0.0 ,             0.0 ,           0.0,          0.0,     193.0,          89.0,           0.0,     104.0,            0.0,                 0.0
2025,     4, AS     , Alaska Airlines Network                , MKE    , "Milwaukee, WI: General Mitchell International"                         ,        30.0,       3.0,       2.0 ,       0.0 ,    1.0 ,        0.0 ,             0.0 ,           0.0,          0.0,      76.0,          48.0,           0.0,      28.0,            0.0,                 0.0
2025,     4, AS     , Alaska Airlines Network                , MSO    , "Missoula, MT: Missoula Montana"                                        ,        30.0,      12.0,       2.34,       0.0 ,    6.95,        0.38,             2.33,           0.0,          0.0,     440.0,         175.0,           0.0,     182.0,            8.0,                75.0
2025,     4, AS     , Alaska Airlines Network                , MSP    , "Minneapolis, MN: Minneapolis-St Paul International"                    ,        60.0,       2.0,       1.0 ,       0.0 ,    1.0 ,        0.0 ,             0.0 ,           0.0,          0.0,      39.0,          16.0,           0.0,      23.0,            0.0,                 0.0
2025,     4, AS     , Alaska Airlines Network                , MSY    , "New Orleans, LA: Louis Armstrong New Orleans International"            ,        90.0,      23.0,       4.49,       0.0 ,   10.5 ,        0.0 ,             8.02,           0.0,          1.0,     827.0,         276.0,           0.0,     291.0,            0.0,               260.0
